filenames,energy
00000.png,761.0902429976702
00001.png,574.3660806490368
00002.png,880.6137432597844
00003.png,581.4359891767433
00004.png,590.5480215675466
00005.png,503.8955203420403
00006.png,765.9759692871613
00007.png,785.3454061246618
00008.png,660.3363391832115
00009.png,499.8602193232541
00010.png,503.3603756080236
00011.png,631.3805175381523
00012.png,710.3911895206904
00013.png,641.7659573759331
00014.png,589.8590980806865
00015.png,748.3474448414113
00016.png,884.5850203851702
00017.png,741.1496880318839
00018.png,675.4470190830634
00019.png,588.4850656430104
00020.png,592.1611507177093
00021.png,561.7519377754513
00022.png,505.0961553307642
00023.png,497.40478250860207
00024.png,500.6648588073593
00025.png,507.1439439368908
00026.png,770.9898699078204
00027.png,876.6491286799455
00028.png,524.0114151021186
00029.png,513.5954014092081
00030.png,737.1095018851289
00031.png,586.2043422041312
00032.png,505.8790246440295
00033.png,653.7730539470197
00034.png,512.4123068802782
00035.png,499.9602488625872
00036.png,931.4289390281216
00037.png,544.895267738116
00038.png,761.8975847041588
00039.png,579.1655846047997
00040.png,587.7997652610335
00041.png,757.8821584797756
00042.png,986.0939696239292
00043.png,729.7895925368732
00044.png,525.2012666904593
00045.png,578.2557212972719
00046.png,632.3050389574089
00047.png,620.3386575084571
00048.png,585.9767882295926
00049.png,540.5186379094433
00050.png,508.9523637480036
00051.png,755.4923129045985
00052.png,813.4960986259282
00053.png,580.301317979127
00054.png,658.9576024820745
00055.png,527.8427883168753
00056.png,808.2139415213147
00057.png,583.4778105559716
00058.png,926.6973347538096
00059.png,720.8529167747794
00060.png,496.15786732058814
00061.png,600.8661905335348
00062.png,896.6125995166552
00063.png,514.0581513274466
00064.png,622.571339187798
00065.png,570.6447091857788
00066.png,616.531304168254
00067.png,662.2347290050077
00068.png,736.2983839146159
00069.png,602.0718177608105
00070.png,633.5518332377501
00071.png,513.902659556135
00072.png,670.6508785735617
00073.png,819.2187297506363
00074.png,666.7913541664307
00075.png,505.76619821196766
00076.png,501.6858768195328
00077.png,500.5637037028105
00078.png,631.6876882424481
00079.png,941.386866565702
00080.png,699.2706887996154
00081.png,635.4539551559676
00082.png,554.8400825738472
00083.png,636.7446273557729
00084.png,709.5912043944331
00085.png,614.9353242599403
00086.png,744.3602290105196
00087.png,603.0423423780156
00088.png,504.0033135687843
00089.png,512.9951355796604
00090.png,682.7465709779049
00091.png,892.5759357888838
00092.png,583.0239969690357
00093.png,647.8783681117537
00094.png,508.70479666609975
00095.png,506.3337668257833
00096.png,684.1573014510311
00097.png,495.1163208590906
00098.png,618.4198123080527
00099.png,663.7073084532443
00100.png,694.5925030710557
00101.png,601.5885926178657
00102.png,645.6616772644501
00103.png,518.4777402805385
00104.png,607.482805187723
00105.png,645.2989227660655
00106.png,708.79190294764
00107.png,724.9075332757858
00108.png,933.8532945400513
00109.png,519.310566742472
00110.png,626.0067568504119
00111.png,713.5979012145472
00112.png,642.808689220829
00113.png,499.6606158362271
00114.png,514.8559035460377
00115.png,701.6354422076804
00116.png,799.8337884144344
00117.png,665.2251427455394
00118.png,510.0953144611911
00119.png,548.1433638458848
00120.png,593.5509331319582
00121.png,496.06270023646096
00122.png,783.4495474573907
00123.png,542.3033098237615
00124.png,517.8807689078761
00125.png,502.6210417399725
00126.png,722.472862645757
00127.png,575.9733421250248
00128.png,747.5519835353027
00129.png,657.614361175025
00130.png,628.6581018478818
00131.png,678.6650005544849
00132.png,690.7705604753107
00133.png,843.1642833268988
00134.png,540.9679955887683
00135.png,562.7997624815073
00136.png,591.2383407109769
00137.png,536.4413778637982
00138.png,588.7137378126182
00139.png,767.6307968258238
00140.png,547.3555248099987
00141.png,502.4117968428883
00142.png,496.2531490451997
00143.png,654.6042139184964
00144.png,751.5234218246551
00145.png,591.6994066681576
00146.png,501.9958000090114
00147.png,531.2602743225883
00148.png,551.4868941706573
00149.png,670.0810043248141
00150.png,543.6141206378992
00151.png,496.9230206496828
00152.png,551.838571602011
00153.png,611.0298656529601
00154.png,538.7078136142852
00155.png,608.4873074015175
00156.png,943.9919440571532
00157.png,650.5603847661507
00158.png,626.8830720299659
00159.png,732.2328021725941
00160.png,828.7428809512019
00161.png,619.5124529223252
00162.png,727.3470217078918
00163.png,498.9666099807084
00164.png,510.2254540094065
00165.png,499.164190072756
00166.png,568.0277945274734
00167.png,780.6678562348548
00168.png,640.7368977757902
00169.png,529.3033847858039
00170.png,577.3443180480848
00171.png,659.8726571148644
00172.png,580.074290312566
00173.png,874.6674634809344
00174.png,625.7162635480009
00175.png,573.6740272326302
00176.png,911.134706382336
00177.png,547.751458298191
00178.png,507.0270180616247
00179.png,498.2793369108434
00180.png,566.5713020517721
00181.png,716.8153726579933
00182.png,501.3776745051828
00183.png,646.0262758296494
00184.png,671.8099676374542
00185.png,560.4093426638568
00186.png,504.87530722700217
00187.png,661.7533797153346
00188.png,657.174062413432
00189.png,778.8511875118209
00190.png,611.8017962585992
00191.png,546.9554197583834
00192.png,557.2921348615552
00193.png,562.5397943501183
00194.png,588.0280779638438
00195.png,627.471349099255
00196.png,781.5872291678475
00197.png,700.8456791694414
00198.png,571.5828921636103
00199.png,561.4865233921964
00200.png,519.9656838882863
00201.png,512.8478690274299
00202.png,572.0497886012729
00203.png,617.0678858851795
00204.png,717.6215070306068
00205.png,517.6866248363334
00206.png,587.3434266233563
00207.png,503.5736999472336
00208.png,572.9796781934401
00209.png,738.7288816448264
00210.png,513.7484239606443
00211.png,642.1119733081644
00212.png,537.3456955953498
00213.png,707.993268334711
00214.png,646.3927714191722
00215.png,606.983090914718
00216.png,673.5981235505815
00217.png,571.3489036346973
00218.png,690.0169955274237
00219.png,546.1431738598366
00220.png,594.948064343337
00221.png,506.794384364038
00222.png,639.3848971131044
00223.png,788.2581632666269
00224.png,606.7338635631335
00225.png,946.6469755927376
00226.png,707.1953982798252
00227.png,614.1448366273758
00228.png,576.4309235562926
00229.png,618.6920333322965
00230.png,679.999483564688
00231.png,691.5279207230237
00232.png,589.4005485220257
00233.png,652.5481409733575
00234.png,522.6337364232879
00235.png,498.1816826891443
00236.png,564.3348056630109
00237.png,655.4476862675575
00238.png,500.96929225719896
00239.png,532.0815029461122
00240.png,501.48021879851535
00241.png,624.2755050363562
00242.png,498.57310521055183
00243.png,499.0653339926584
00244.png,556.695782905397
00245.png,575.0561081132528
00246.png,790.2506520677055
00247.png,553.8707818645167
00248.png,519.0981795369507
00249.png,507.7349706263934
00250.png,595.6496452430049
00251.png,626.2980475409856
00252.png,740.3439433920094
00253.png,494.9281631863091
00254.png,615.7307567165601
00255.png,619.7872010077489
00256.png,1033.825127122682
00257.png,664.713996822108
00258.png,637.0702639349005
00259.png,510.3562796770435
00260.png,749.9363297110874
00261.png,604.2634239545039
00262.png,1080.6832807265996
00263.png,660.8043046390146
00264.png,495.21053138435207
00265.png,578.0280221425602
00266.png,501.5829571691536
00267.png,789.249063840088
00268.png,915.447450133198
00269.png,595.4155501120025
00270.png,526.8093509435455
00271.png,1018.3543594650074
00272.png,599.6685202847142
00273.png,1099.4676954854226
00274.png,741.9542165871434
00275.png,580.9822183896721
00276.png,510.4878214980874
00277.png,502.8311517295988
00278.png,504.5462238702024
00279.png,621.7289279138641
00280.png,622.0090296625222
00281.png,506.9105024039836
00282.png,960.7218240873668
00283.png,966.7392161262449
00284.png,605.0004978961803
00285.png,564.8380108681947
00286.png,878.6309884495811
00287.png,774.4260299129228
00288.png,1058.520751203478
00289.png,745.958204867788
00290.png,505.3182417463555
00291.png,610.2622401978579
00292.png,588.2565160431899
00293.png,802.1306993744668
00294.png,620.6153692299481
00295.png,515.6908301678478
00296.png,854.8391657189361
00297.png,525.5118108857687
00298.png,629.5573228948374
00299.png,518.6818432993239
00300.png,562.2785385309277
00301.png,704.0122586521568
00302.png,602.556400297803
00303.png,524.8960285651106
00304.png,573.2113908945831
00305.png,633.2385788231459
00306.png,518.8886303510686
00307.png,639.7208133037354
00308.png,497.5014835887347
00309.png,611.5439995008569
00310.png,520.8842105557056
00311.png,820.7252834809403
00312.png,631.0742802189748
00313.png,672.9953953849566
00314.png,545.3150744319491
00315.png,550.4086213266283
00316.png,644.9379926361286
00317.png,511.98563508875367
00318.png,589.6297531598409
00319.png,671.2271816510336
00320.png,782.5143583442426
00321.png,550.7719749669677
00322.png,525.8278098222619
00323.png,515.5206404534705
00324.png,668.4089855980109
00325.png,568.747638727736
00326.png,972.9781974229376
00327.png,682.0502979004516
00328.png,526.4764993980477
00329.png,659.4130853277918
00330.png,503.1479894080055
00331.png,502.5163115831458
00332.png,938.8301019203926
00333.png,619.2383416208022
00334.png,519.5259157570039
00335.png,804.501813206292
00336.png,704.8066757147744
00337.png,705.602057815238
00338.png,533.7817285343726
00339.png,652.1453874075753
00340.png,630.7690238648742
00341.png,513.2929791197076
00342.png,612.578198355621
00343.png,507.497247637492
00344.png,692.2890757723954
00345.png,570.8798319320607
00346.png,763.5198478712653
00347.png,590.77795690545
00348.png,502.0994919548333
00349.png,757.0843748482885
