filenames,energy
00000.png,859.6731583176692
00001.png,607.1790824176558
00002.png,1047.7486496858346
00003.png,546.0658452690193
00004.png,936.8637390885772
00005.png,502.8009349807578
00006.png,674.3977612947554
00007.png,576.2447610009721
00008.png,947.4178737298896
00009.png,747.8304362610697
00010.png,507.7458814130208
00011.png,508.26474179334514
00012.png,664.9467661980264
00013.png,887.905212419366
00014.png,544.5918093804905
00015.png,613.473892142214
00016.png,610.0360506665527
00017.png,945.5982307697958
00018.png,624.7881161057967
00019.png,822.9689443428449
00020.png,693.4905304179533
00021.png,581.6572930595167
00022.png,638.5176532332545
00023.png,752.7938479941595
00024.png,767.7427338957566
00025.png,842.323575173628
00026.png,823.7493466479364
00027.png,763.8409137293181
00028.png,593.8623881447177
00029.png,505.0564368386541
00030.png,616.497480018403
00031.png,913.4414409937092
00032.png,668.8142306689814
00033.png,868.119931537743
00034.png,831.0170613840853
00035.png,631.1060593844691
00036.png,780.8408294758813
00037.png,684.0868039924885
00038.png,565.5825125627109
00039.png,518.1694641101155
00040.png,552.0726172368048
00041.png,500.0182338755952
00042.png,551.8123660718195
00043.png,632.6909929750898
00044.png,609.5538415809464
00045.png,517.1294548161354
00046.png,568.0588933317816
00047.png,564.2335447844587
00048.png,556.685894479444
00049.png,662.7499124693777
00050.png,525.9027591015868
00051.png,935.1828320060122
00052.png,790.9601833371792
00053.png,695.2887837950755
00054.png,817.649475464119
00055.png,536.6111905375799
00056.png,510.2101201173737
00057.png,511.6702947549992
00058.png,740.044572003311
00059.png,552.5910287433181
00060.png,494.0862703865824
00061.png,821.4237990650731
00062.png,517.5428441152393
00063.png,561.8473925549283
00064.png,507.57401766499095
00065.png,630.0504732404149
00066.png,801.676603291555
00067.png,881.8075394495345
00068.png,502.4855145805255
00069.png,524.4438490187056
00070.png,572.3442567985359
00071.png,1066.213556007076
00072.png,583.3264684955366
00073.png,595.8511881628218
00074.png,1043.5419351158623
00075.png,531.1163971258741
00076.png,543.9908743685355
00077.png,503.4367375665448
00078.png,733.2236170852045
00079.png,1009.0391337028932
00080.png,1087.1837902983402
00081.png,799.0876941135796
00082.png,608.1216462864143
00083.png,493.2582203845412
00084.png,565.3112551463703
00085.png,745.0630142702303
00086.png,527.9206961486086
00087.png,603.9599003030864
00088.png,914.899883459887
00089.png,669.9250942879917
00090.png,865.9604032954805
00091.png,1071.235799596475
00092.png,518.3801285801479
00093.png,555.4105825489244
00094.png,496.6281900727968
00095.png,499.7164736329641
00096.png,613.9733217611063
00097.png,633.7485164815487
00098.png,634.8068567907104
00099.png,492.5750132046526
00100.png,607.649081296734
00101.png,510.0303666117316
00102.png,514.718203138365
00103.png,537.5227233575449
00104.png,574.7221806952678
00105.png,556.4307445586378
00106.png,501.0857816806492
00107.png,779.6793485039749
00108.png,600.8668664543187
00109.png,736.6577931393801
00110.png,491.6285372580952
00111.png,846.001085646579
00112.png,758.857853991521
00113.png,786.7343739308649
00114.png,701.9800946342348
00115.png,528.962705996178
00116.png,883.0077603705732
00117.png,802.3312531899467
00118.png,505.5511956988347
00119.png,861.737942702169
00120.png,587.8556733659211
00121.png,744.5081193496804
00122.png,597.898266348677
00123.png,594.6511079628781
00124.png,575.3276988535072
00125.png,795.2862237932186
00126.png,750.0382056907538
00127.png,716.9534212431677
00128.png,545.1864937505844
00129.png,516.9240409621826
00130.png,537.2178302660479
