filenames,energy
00000.png,586.831183074599
00001.png,599.047983117069
00002.png,550.9126546478343
00003.png,553.4952926119017
00004.png,517.0664735179339
00005.png,759.1738864932548
00006.png,507.8421388968314
00007.png,503.7255790911212
00008.png,515.5933217836853
00009.png,716.4134570381532
00010.png,524.3942318441079
00011.png,522.1912013652445
00012.png,475.937189787396
00013.png,476.650499677969
00014.png,582.737032405083
00015.png,937.990717698373
00016.png,576.0425175560919
00017.png,799.1990440662692
00018.png,927.9743779289864
00019.png,1050.4305119717394
00020.png,548.155225066037
00021.png,516.8572065651197
00022.png,511.0346379654775
00023.png,628.2113233394618
00024.png,463.4913618704452
00025.png,466.3171117474183
00026.png,570.7292349393574
00027.png,641.440151024422
00028.png,498.92776251738815
00029.png,524.9908038241338
00030.png,524.1950023377474
00031.png,791.9875333323812
00032.png,609.4157138715168
00033.png,748.041362427963
00034.png,689.0264539489317
00035.png,634.613449398343
00036.png,556.3047529694923
00037.png,630.7175413984778
00038.png,520.9778009699514
00039.png,849.5179751900779
00040.png,533.7955048175197
00041.png,502.9632815285988
00042.png,497.1774980802827
00043.png,639.1221407101007
00044.png,566.8568364220108
00045.png,889.347619623943
00046.png,528.7355016123083
00047.png,663.161930480979
00048.png,612.6646861248662
00049.png,560.1721706948417
00050.png,468.5464821020896
00051.png,676.1055859939231
00052.png,518.5210581916821
00053.png,498.3547842800706
00054.png,721.4823478558314
00055.png,513.88368140017
00056.png,633.296997126253
00057.png,976.877161484946
00058.png,607.2259272639785
00059.png,577.6286698720362
00060.png,669.5075467605036
00061.png,511.7008589968626
00062.png,600.7311247903006
00063.png,545.0283212637298
00064.png,570.0775720019765
00065.png,629.0384425210782
00066.png,535.5375879883934
00067.png,502.70632004780913
00068.png,594.1855197582353
00069.png,562.8597042740846
00070.png,463.0760200847973
00071.png,531.2721718086958
00072.png,550.7149196886653
00073.png,608.4691438339792
00074.png,567.0696667991228
00075.png,542.890115126878
00076.png,593.6607995279489
00077.png,571.3835166765066
00078.png,583.2115836386372
00079.png,690.8903246725879
00080.png,528.1475764566638
00081.png,546.3935664769137
00082.png,833.1855745204324
00083.png,516.016260008802
00084.png,824.556310496102
00085.png,687.1902143257802
00086.png,549.3342328905633
00087.png,629.8738862262132
00088.png,635.056090206353
00089.png,744.8177770228831
00090.png,646.1839360863867
00091.png,711.6284009371184
00092.png,514.0990413710148
00093.png,803.6875700793036
00094.png,500.0460471513174
00095.png,613.669315290987
00096.png,640.508234757557
00097.png,487.8188644088737
00098.png,652.0329323967206
00099.png,561.4081109918616
00100.png,484.33478057376976
00101.png,551.1105225412555
00102.png,802.1777445983992
00103.png,547.3713135691291
00104.png,582.500421843054
00105.png,472.405897580791
00106.png,999.3139474912764
00107.png,666.3060311779349
00108.png,540.564923227668
00109.png,596.0454158594343
00110.png,555.0968518862405
00111.png,916.00982207656
00112.png,546.7843812836409
00113.png,593.1389314351475
00114.png,989.3780015882572
00115.png,726.8582490252642
00116.png,504.4757833869901
00117.png,502.4478692064539
00118.png,520.7746560725327
00119.png,727.7850246839523
00120.png,556.1030263634656
00121.png,660.0692696452938
00122.png,592.3613247100548
00123.png,659.0487752793872
00124.png,462.6753636893362
00125.png,533.9892265895215
00126.png,543.278318489277
00127.png,930.4393731630524
00128.png,486.4055223769336
00129.png,703.491218502279
00130.png,742.7003657705093
