filenames,energy
00000.png,678.2649948476177
00001.png,510.2652294734154
00002.png,705.5420493753418
00003.png,516.2717993568124
00004.png,798.6072015546515
00005.png,741.9673632184938
00006.png,823.2228067388199
00007.png,631.833688539602
00008.png,517.6288023717838
00009.png,921.468170426918
00010.png,547.3743277398866
00011.png,679.1306394480747
00012.png,673.5823669818107
00013.png,501.9388539276553
00014.png,737.9185068957167
00015.png,612.74370314366
00016.png,530.2439074996488
00017.png,610.682287500704
00018.png,506.302016461139
00019.png,521.8038528926359
00020.png,503.66746663293793
00021.png,511.9237930694157
00022.png,1065.422392068513
00023.png,615.1635102586166
00024.png,511.5532437311781
00025.png,693.7597731132886
00026.png,720.2237181373748
00027.png,489.8816774142041
00028.png,966.8425908719988
00029.png,622.8736070306205
00030.png,878.2147164702467
00031.png,785.277872703363
00032.png,572.2806695171548
00033.png,867.3506320874849
00034.png,617.2503530646289
00035.png,1028.0865089232125
00036.png,633.651948758005
00037.png,500.40085972590646
00038.png,644.7566590178113
00039.png,588.7777707144432
00040.png,750.706044141499
00041.png,542.8369187748992
00042.png,692.7938609089799
00043.png,539.9086070021621
00044.png,517.4339355304726
00045.png,610.3398689162835
00046.png,763.4696605308419
00047.png,513.9828601533281
00048.png,995.8386984701148
00049.png,761.398646795419
00050.png,523.6442805792946
00051.png,916.8002817662532
00052.png,739.5140122258887
00053.png,603.2233170784102
00054.png,524.0576595942766
00055.png,577.1475602803022
00056.png,726.1686739846232
00057.png,518.2155263948939
00058.png,537.2910869926637
00059.png,606.9332959617675
00060.png,858.4556374246444
00061.png,527.8537487450586
00062.png,504.1902726671872
00063.png,641.7615242123195
00064.png,670.2509519781157
00065.png,973.761772802592
00066.png,664.5468755653197
00067.png,939.2793303638564
00068.png,581.1763974622149
00069.png,546.6059448833049
00070.png,608.9733402321311
00071.png,508.0881131727224
00072.png,515.8870828642358
00073.png,786.5464122519202
00074.png,562.3059442569065
00075.png,530.4639641748997
00076.png,684.430736677341
00077.png,723.4749987909163
00078.png,672.3263284254044
00079.png,1081.0848351101815
00080.png,563.4517949247513
00081.png,726.8558569225818
00082.png,684.8814006988791
00083.png,521.3991750124367
00084.png,492.61126171209577
00085.png,495.38511610072726
00086.png,509.17191522509086
00087.png,497.53865774440095
00088.png,621.4597800926485
00089.png,511.183836109792
00090.png,588.1365532915473
00091.png,737.1323390177627
00092.png,522.8223417230208
00093.png,494.7282569156112
00094.png,620.4029297041432
00095.png,711.1355155558704
00096.png,652.7477311644743
00097.png,931.3294553028109
00098.png,690.8857696890793
00099.png,604.9048173518461
00100.png,489.4043054538123
00101.png,926.3040541226763
00102.png,630.7470338200557
00103.png,781.5522174143662
00104.png,835.3003909254688
00105.png,773.2933030649144
00106.png,490.6801197612917
00107.png,534.5067098896432
00108.png,649.2990983902457
00109.png,545.8424331802006
00110.png,526.3609842735698
00111.png,640.6448512706712
00112.png,622.1660380055522
00113.png,514.5508111119434
00114.png,704.461614841053
00115.png,505.2419755130367
00116.png,491.482167235931
00117.png,566.3495259134563
00118.png,698.2133781558157
00119.png,495.2206529389277
00120.png,498.3748917791052
00121.png,903.6381037932764
00122.png,651.2103645205277
00123.png,486.0968092781394
00124.png,549.1861261459369
00125.png,552.6207226670416
00126.png,772.1595549798428
00127.png,537.7623201251721
00128.png,533.3678989494637
00129.png,691.8359462003889
00130.png,531.7941693316893
00131.png,561.1678386319903
00132.png,687.1575449330442
00133.png,847.7760176286129
00134.png,1003.5693470522984
00135.png,585.9032394156811
00136.png,811.9220794357317
00137.png,970.2697803644757
00138.png,553.4260933633495
00139.png,639.9023549717674
00140.png,540.6335076005714
00141.png,634.3817738828214
00142.png,641.3888872602894
00143.png,891.48022333546
00144.png,535.1959569243222
00145.png,575.0055005628024
00146.png,548.9256786684543
00147.png,694.7340310299085
00148.png,502.6277437049247
00149.png,491.8040135635773
