filenames,energy
00000.png,488.38910387011856
00001.png,733.1514146046197
00002.png,703.6870105612684
00003.png,614.5808276701216
00004.png,834.602250806932
00005.png,736.6768842029035
00006.png,561.974229108393
00007.png,628.4905188948487
00008.png,839.9338352721072
00009.png,815.9312668339768
00010.png,563.4850329365121
00011.png,727.0098197219877
00012.png,543.5512200846232
00013.png,638.5970993068204
00014.png,1047.0036699173302
00015.png,490.5659716662092
00016.png,536.8140184695684
00017.png,883.3873248101797
00018.png,592.1772779638516
00019.png,1080.259436117256
00020.png,565.8544321250981
00021.png,795.4435763846272
00022.png,562.2784336433518
00023.png,508.0450364385433
00024.png,806.2489336452957
00025.png,647.6735270164285
00026.png,699.8096027638908
00027.png,662.1452551986579
00028.png,594.0900347719328
00029.png,632.9683516565274
00030.png,679.7690327851334
00031.png,693.9547660710066
00032.png,580.1791287630714
00033.png,788.6119076328338
00034.png,600.6935444315731
00035.png,474.88752907785465
00036.png,748.548252966706
00037.png,515.9464061542928
00038.png,631.3537415517626
00039.png,576.3287348977358
00040.png,626.2996230816494
00041.png,484.7919486424921
00042.png,566.438805973052
00043.png,755.6571457304228
00044.png,851.8333671009359
00045.png,602.9167372253007
00046.png,995.9252938987156
00047.png,667.8973121243707
00048.png,639.6141655059105
00049.png,476.2136380217696
00050.png,615.7497946474662
00051.png,474.3948047701572
00052.png,592.7233623893358
00053.png,968.0343959404756
00054.png,474.2310919840419
00055.png,664.5799968828242
00056.png,537.6870087782628
00057.png,491.7880716728841
00058.png,472.447496524041
00059.png,513.3594002631766
00060.png,532.3493140076281
00061.png,533.2528197491448
00062.png,911.6714484267673
00063.png,562.8837325395743
00064.png,615.16450281571
00065.png,575.7754758701828
00066.png,470.6938723414503
00067.png,768.2777749295658
00068.png,583.7307381417786
00069.png,482.7880415193363
00070.png,676.1331826086973
00071.png,608.5418841637138
00072.png,628.1756592893444
00073.png,483.3294370257557
00074.png,495.6338791379169
00075.png,483.6924534168306
00076.png,635.2592374012672
00077.png,831.5304871234248
00078.png,844.4549100653816
