filenames,energy
00000.png,544.3706107647031
00001.png,495.07794336537575
00002.png,681.3262256671087
00003.png,542.2234331320285
00004.png,913.1112087339808
00005.png,583.4786162811224
00006.png,881.1827138884071
00007.png,591.9618188107215
00008.png,510.0948507788513
00009.png,575.925159278132
00010.png,688.2445570250914
00011.png,529.213939577142
00012.png,516.5388984777219
00013.png,502.9724492872319
00014.png,608.7582809547233
00015.png,553.5017066938884
00016.png,604.8979403780456
00017.png,595.2161635810216
00018.png,510.2412958787096
00019.png,532.1121206715525
00020.png,1059.218102648696
00021.png,882.6862989161409
00022.png,519.3254950001922
00023.png,656.9178514069608
00024.png,613.5172183117066
00025.png,684.7218521199025
00026.png,641.591667608693
00027.png,664.7323276268069
00028.png,580.3635571406655
00029.png,503.9742242337849
00030.png,517.3919209887074
00031.png,947.909325930491
00032.png,537.1041909112994
00033.png,1000.1872020453224
00034.png,492.3728433431793
00035.png,602.6216601671683
00036.png,732.7033473786021
00037.png,940.3928401313312
00038.png,686.4672109082328
00039.png,549.9794298509006
00040.png,529.8700169968795
00041.png,565.9761897093772
00042.png,627.5555719185631
00043.png,917.921732245178
00044.png,485.73949781559713
00045.png,505.1301373082367
00046.png,521.1543086161125
00047.png,601.1191941755194
00048.png,485.91028993325966
00049.png,593.4028075938099
00050.png,649.2015614643424
00051.png,517.0488182812613
00052.png,580.7079690199383
00053.png,570.5650481701057
00054.png,506.45239916887147
00055.png,496.22801702526215
00056.png,523.4430919159079
00057.png,557.1325840064728
00058.png,515.2062945298367
00059.png,1075.5655477868847
00060.png,643.1688160053295
00061.png,487.38437662813504
00062.png,568.5861618061064
00063.png,590.5290402795482
00064.png,649.7710633295044
00065.png,633.6021992320182
00066.png,513.7526795182641
00067.png,489.17380056271816
00068.png,1070.0002289337117
00069.png,590.8864856512807
00070.png,694.7151021668027
00071.png,520.2312226351246
00072.png,543.0220245453909
00073.png,696.633802079351
00074.png,592.6812634224609
00075.png,494.0573406191485
00076.png,598.1474726886901
00077.png,668.9377872109708
00078.png,573.5657646054883
00079.png,511.4309726724806
00080.png,542.7549426151447
00081.png,586.6287964034291
00082.png,581.7437579272607
00083.png,509.6584708334677
00084.png,491.6965468262089
00085.png,558.3655084927676
00086.png,548.545771624197
00087.png,513.5940475677692
00088.png,906.8583477613846
00089.png,558.9860091916781
00090.png,646.9599699883419
00091.png,520.4144310864159
00092.png,584.8742921699163
00093.png,488.8108457846286
00094.png,557.4397975428794
00095.png,485.3995064446074
00096.png,488.45047626718696
00097.png,502.8488625268692
00098.png,658.8033152560331
00099.png,837.8034166856291
00100.png,493.7555517957928
00101.png,554.399565849006
00102.png,528.5653995324794
00103.png,488.72050919640367
00104.png,957.7924505247402
00105.png,516.0345893633073
00106.png,671.8667035104776
00107.png,485.995882849355
00108.png,671.1246227707895
00109.png,770.1624997055478
00110.png,817.8544113419653
00111.png,569.5733861271755
00112.png,498.9587348870783
00113.png,487.1212500996973
00114.png,498.51019727482327
00115.png,673.3712412720357
00116.png,489.3562883716025
00117.png,942.2434032147552
00118.png,514.8791805959191
00119.png,559.9217061270456
00120.png,537.600028861883
00121.png,586.98103823455
00122.png,564.3624648230665
00123.png,659.4414188351606
00124.png,514.554419180213
00125.png,518.7902236196875
00126.png,951.7898598736732
00127.png,628.9200862419948
00128.png,524.2297956243295
00129.png,500.3329155185802
00130.png,497.1916263197467
00131.png,750.4070253627594
00132.png,546.2951506864994
00133.png,621.401144929851
00134.png,510.3882327575451
00135.png,730.4826426194315
00136.png,510.6836179059289
00137.png,562.1272490767828
00138.png,594.1264922953012
00139.png,798.0454982090984
00140.png,736.0353536511608
00141.png,587.6868917106663
00142.png,931.4095191337296
00143.png,547.9780822572685
00144.png,507.95585271651584
00145.png,497.9559529004023
00146.png,508.3752187095827
00147.png,648.0735927438614
00148.png,572.5613244278288
00149.png,775.721293426795
00150.png,535.8802082109937
00151.png,591.6028731061788
00152.png,501.0368069564452
00153.png,1098.670900346051
00154.png,819.2436010948802
00155.png,738.2552985190114
00156.png,911.5324315673342
00157.png,642.1143568188986
00158.png,497.7362107459148
00159.png,499.2982052050795
00160.png,616.7791677421494
00161.png,486.8594308056356
00162.png,705.6250790600998
00163.png,599.9997796210539
00164.png,801.8367773237869
00165.png,769.0585259017237
00166.png,660.7325962171798
00167.png,503.47038955114704
00168.png,496.0166928095428
00169.png,1021.8667154673536
00170.png,500.56626662786033
00171.png,515.0424422637544
00172.png,521.9055644431166
00173.png,484.9774199458215
00174.png,619.7006417999173
00175.png,500.9186858636976
00176.png,718.3637679331283
00177.png,488.63034174142217
00178.png,861.569269153988
00179.png,908.4069043732402
00180.png,794.3393678727963
00181.png,509.9488942589398
00182.png,502.114796422309
00183.png,793.1220635342122
00184.png,763.5625128647026
00185.png,488.9013361230693
00186.png,852.5622678788161
00187.png,491.31439706293554
00188.png,595.9454248521877
00189.png,783.668910230587
00190.png,929.6655382979496
00191.png,667.5117765635046
00192.png,803.1200531113487
00193.png,799.2995384668252
00194.png,522.2855364535991
00195.png,689.1451800773508
00196.png,720.5467311777832
00197.png,716.1943815823261
00198.png,521.5285043786382
00199.png,618.0230919796729
00200.png,551.1409408933406
00201.png,767.956446498205
00202.png,739.3645250650029
00203.png,678.0549278311771
00204.png,484.3917985610768
00205.png,495.2848602047346
00206.png,486.9465566931698
00207.png,522.668424903398
00208.png,492.9603860038529
00209.png,552.0204046886265
00210.png,665.4183741651955
00211.png,613.1147819115279
00212.png,502.3580944111254
00213.png,836.3486709949066
00214.png,902.2593676015138
00215.png,573.2304922680762
00216.png,893.1956536829333
00217.png,577.6236371086598
00218.png,499.0715967860599
00219.png,490.559107180486
00220.png,573.9014606989399
00221.png,531.2050059415553
00222.png,824.8641318802851
00223.png,872.1383128475068
00224.png,505.9185624307924
00225.png,936.7462357069776
00226.png,521.7166715914896
00227.png,494.5647649464504
00228.png,938.560519805671
00229.png,489.6312612279612
00230.png,489.4477779607685
00231.png,611.1190737453876
00232.png,535.3968548975499
00233.png,522.860970566763
00234.png,582.0898664464603
00235.png,633.1241610198101
00236.png,756.9898463546081
00237.png,614.325520480959
00238.png,606.431592002641
00239.png,646.4083768678162
00240.png,704.5990036713014
00241.png,539.1090091900152
00242.png,927.9387511123718
00243.png,501.15525032190567
00244.png,597.778938151515
00245.png,866.0962403188015
00246.png,591.2444246439584
