filenames,energy
00000.png,589.0725146360456
00001.png,571.6258397191467
00002.png,572.9737399484313
00003.png,526.6331857608169
00004.png,789.6113307413484
00005.png,582.9472193861358
00006.png,943.3930115247103
00007.png,628.8267671172728
00008.png,669.4419758136014
00009.png,614.8518065220256
00010.png,610.1272589632867
00011.png,561.140450442995
00012.png,565.3714991417182
00013.png,648.9767644815208
00014.png,594.7176940025115
00015.png,682.1704706904582
00016.png,603.2962825032322
00017.png,698.5108193234684
00018.png,567.2446322832412
00019.png,676.8503285531463
00020.png,502.9693426507605
00021.png,882.4427930301995
00022.png,715.3289826386583
00023.png,536.0567978253772
00024.png,578.2465900798018
00025.png,631.7475049174848
00026.png,585.2589318384064
00027.png,587.9722184021969
00028.png,792.0296772801494
00029.png,558.6612258703149
00030.png,612.8018928170912
00031.png,718.4274686872931
00032.png,800.5752739838553
00033.png,633.6489702162784
00034.png,815.609461818363
00035.png,599.028154506735
00036.png,525.1488117004201
00037.png,618.8329902046066
00038.png,530.1500579421427
00039.png,604.3364785898025
00040.png,546.173595246218
00041.png,619.311163324827
00042.png,589.4412830802338
00043.png,582.4185684786183
00044.png,576.363587198039
00045.png,581.0170621757396
00046.png,597.2459099980118
00047.png,563.8163973010375
00048.png,863.7758662235425
00049.png,1033.3983269164
00050.png,671.4378773684475
00051.png,621.0017332188897
00052.png,601.6515713392178
00053.png,610.5685168184557
00054.png,632.2873006508505
00055.png,711.660791099275
00056.png,575.0032117196631
00057.png,576.5341369976212
00058.png,913.9098886340048
00059.png,563.6418083485961
00060.png,610.7898116394355
00061.png,576.8755866777376
00062.png,620.758587232061
00063.png,564.6835643133311
00064.png,531.3181907837356
00065.png,612.1270757595383
00066.png,651.8804409381215
00067.png,606.6593895508722
00068.png,504.5553432108769
00069.png,627.0090422856829
00070.png,507.24824974649766
00071.png,617.1758803747966
00072.png,636.1451902734191
00073.png,565.8847073228928
00074.png,805.5268514762197
00075.png,957.7169383295268
00076.png,601.8558589111699
00077.png,1047.699132120356
00078.png,586.3380478822978
00079.png,859.3136310328975
00080.png,1008.336927065832
00081.png,675.5709577674693
00082.png,569.4383987972614
00083.png,811.7982819132167
00084.png,760.5956650103597
00085.png,603.5035629177024
00086.png,541.6441614149045
00087.png,581.891643984108
00088.png,579.9733189972934
00089.png,657.9588436278411
00090.png,528.982109887761
00091.png,534.5585657390471
00092.png,649.9352876794587
00093.png,605.1756091953857
00094.png,695.6677515184441
00095.png,559.0571537022932
00096.png,972.8706242534574
00097.png,725.6828180902262
00098.png,564.1643563230222
00099.png,787.2011893554795
00100.png,555.1872660563644
00101.png,519.1356672015208
00102.png,524.5509430632159
00103.png,895.7784101318352
00104.png,709.1934050419057
00105.png,587.7896910916396
00106.png,587.425379429043
00107.png,647.7128325830306
00108.png,665.5788248541213
00109.png,1063.6915363430053
00110.png,650.2568420232647
00111.png,853.4772222263401
00112.png,644.013101086305
00113.png,611.6795031573214
00114.png,640.7353177976943
00115.png,567.0752043693863
00116.png,596.4623274338084
00117.png,612.3515529559803
00118.png,641.9152093650637
00119.png,565.7138571888388
00120.png,828.6133345747611
00121.png,639.2790742429489
00122.png,570.6162394432092
00123.png,585.0798424027128
00124.png,590.3677278742703
00125.png,781.2013238167563
00126.png,625.2217956600293
00127.png,603.0893921612032
00128.png,915.8392801418356
00129.png,544.8726982845081
00130.png,615.5438078648365
00131.png,520.6318607498854
00132.png,506.4894718847139
00133.png,634.7511043049772
00134.png,871.3858385165779
00135.png,634.4744920490491
00136.png,633.3752260735848
00137.png,619.7914761818728
00138.png,614.1641933627005
00139.png,780.0038563605906
00140.png,589.6260567295546
00141.png,776.4117749553188
00142.png,537.8836116423843
00143.png,580.3205581207583
00144.png,613.93595667194
00145.png,660.4305409554361
00146.png,661.5099834349484
00147.png,567.7521938117136
00148.png,641.0290324408869
00149.png,622.4722624776882
00150.png,637.5580468941203
00151.png,885.6994709362284
00152.png,559.2528016289547
00153.png,592.618551396592
00154.png,606.446204419494
00155.png,584.9009770129612
00156.png,621.4896704603706
00157.png,754.1937545752312
00158.png,550.8951859517308
00159.png,559.6398386720709
00160.png,614.6221212838441
00161.png,506.8649475348162
00162.png,591.113625025086
00163.png,575.6825327181597
00164.png,522.141176191418
00165.png,702.8053312141861
00166.png,629.0889996191005
00167.png,644.3163344280972
00168.png,639.8591124756279
00169.png,671.035081516376
00170.png,1005.434610464644
00171.png,825.9725321244309
00172.png,561.6874087781632
00173.png,503.1212929387368
00174.png,697.9295093915107
00175.png,591.4882014354985
00176.png,664.0784078389494
