filenames,energy
00000.png,787.2035564609163
00001.png,571.835998927766
00002.png,738.9309645836869
00003.png,554.7289656927608
00004.png,931.2420705177908
00005.png,801.6649321025956
00006.png,611.9909634137414
00007.png,770.4167506117564
00008.png,538.716726035367
00009.png,735.1008269421209
00010.png,557.2262433360486
00011.png,487.69770407142335
00012.png,605.5848011536672
00013.png,862.4605446690888
00014.png,642.508379649834
00015.png,474.15574918203095
00016.png,983.463417199846
00017.png,548.9243590611136
00018.png,655.9861580342757
00019.png,505.7864066124383
00020.png,548.0244221433172
00021.png,827.6683182204556
00022.png,498.68464438080935
00023.png,846.4175134225695
00024.png,614.2746990369812
00025.png,608.964243859532
00026.png,632.5358822787039
00027.png,548.323941582472
00028.png,661.4198460090743
00029.png,668.667221417175
00030.png,804.829697258173
00031.png,504.92702256000257
00032.png,600.7536560813635
00033.png,497.0771460181492
00034.png,523.2453441497686
00035.png,590.206803742899
00036.png,481.6067098969707
00037.png,533.7210588510152
00038.png,593.8062439759631
00039.png,480.0450757587596
00040.png,899.6518492710672
00041.png,542.7225350350537
00042.png,561.0298936913371
00043.png,555.0394301316071
00044.png,620.8054237933793
00045.png,620.0325836730707
00046.png,660.5783677933067
00047.png,566.8621416582891
00048.png,551.6514419335232
00049.png,617.7212159116727
00050.png,819.9070830635205
00051.png,673.9049024661201
00052.png,514.0654814896205
00053.png,655.5714834237851
00054.png,577.9379901225307
00055.png,498.2806246099035
00056.png,747.0071137818773
00057.png,966.0194380419256
00058.png,721.7528288635467
00059.png,725.7712912655004
00060.png,493.155625482922
00061.png,477.4862536017912
00062.png,569.1705587448722
00063.png,697.0117434594315
00064.png,814.4614121707083
00065.png,576.910995865405
00066.png,512.4515874587341
00067.png,731.407317776252
00068.png,474.6496092575032
00069.png,808.0171477918334
00070.png,495.2956645811387
00071.png,540.9929983674555
00072.png,703.3333979025927
00073.png,483.7209934062304
00074.png,520.0229653542391
00075.png,777.213539792118
00076.png,511.994684482384
00077.png,776.2320668159675
00078.png,753.8599106212375
00079.png,873.3053728544737
00080.png,519.291639510582
00081.png,476.8128875494756
00082.png,508.84742023469335
00083.png,749.5370807075924
00084.png,557.8554297242443
00085.png,658.4837421256823
00086.png,658.0663030213427
00087.png,492.96305039361886
00088.png,494.708033100001
00089.png,474.9799518837516
00090.png,732.1352482053409
00091.png,786.191023654719
00092.png,497.4768646252484
00093.png,990.6235827640036
00094.png,545.3524199284384
00095.png,476.143189388934
00096.png,566.2066878778057
00097.png,588.0666862492044
00098.png,666.5165903785116
00099.png,740.5018126704687
00100.png,1056.8844800930458
00101.png,666.0885120477634
00102.png,495.09945977160703
00103.png,659.3201108868459
00104.png,712.4011851105854
00105.png,585.9416736471157
00106.png,797.4806029122798
00107.png,514.7642558331888
00108.png,767.5596644422936
00109.png,806.9521432497789
00110.png,512.2228954859277
00111.png,570.1666972719759
00112.png,680.6359636237694
00113.png,654.7434550868346
00114.png,513.6020074015842
00115.png,903.9735956528476
00116.png,582.7825912915087
00117.png,491.6240250240792
00118.png,1029.373457413176
00119.png,722.4107519761155
00120.png,601.4929595595388
00121.png,569.8342318787161
00122.png,486.2360610793663
00123.png,815.5447908416653
00124.png,876.6696917357923
00125.png,642.1058839005602
00126.png,481.7814829936193
00127.png,913.1228606160012
00128.png,488.9917850304671
00129.png,690.5230820731676
00130.png,648.5852633868174
00131.png,509.9613211365275
00132.png,592.3616053730044
00133.png,599.6475233585659
00134.png,604.4645493328426
00135.png,571.5012029903228
00136.png,889.4809638280702
00137.png,755.6250999072354
00138.png,589.1348553502421
00139.png,730.6846413764067
00140.png,703.87706646377
00141.png,701.7188506136223
00142.png,891.4459644902446
00143.png,962.6125027990432
00144.png,619.6466187562419
00145.png,632.1407449315191
00146.png,531.8256371912344
00147.png,544.7643356522449
00148.png,480.39036090306
00149.png,475.809714330782
00150.png,556.286139940739
00151.png,613.5121318619479
00152.png,640.0979809581529
00153.png,1021.0540826651592
00154.png,595.620980588254
00155.png,670.8357041622212
00156.png,473.8276048626675
00157.png,495.4922357732983
00158.png,513.14043768599
00159.png,698.559276244486
00160.png,769.4605044925493
00161.png,509.2916433299405
00162.png,485.8734739763071
00163.png,789.2371780571993
00164.png,484.0770413635868
00165.png,608.2108616817113
00166.png,788.2189567370738
00167.png,669.5323435541809
00168.png,521.0051609485115
00169.png,676.5700658068887
00170.png,567.1905243758644
00171.png,910.7659752828602
00172.png,761.9566037776287
00173.png,686.6810852466799
00174.png,510.4099989185005
00175.png,479.0150738306428
00176.png,650.218956284918
00177.png,686.2078463680651
00178.png,504.0742573646611
00179.png,532.9054775509388
00180.png,887.5500364059208
00181.png,707.76474521977
00182.png,488.4354077190418
00183.png,708.9034776933995
00184.png,585.2366424618572
00185.png,613.1313840050742
00186.png,729.9673254722322
00187.png,521.2520178076549
00188.png,906.1941310664478
00189.png,496.4801901705701
00190.png,720.450695912683
00191.png,482.3073385044405
00192.png,496.8778055783176
00193.png,583.8317544566817
00194.png,711.2212076771734
00195.png,538.4346031100363
00196.png,489.3641682864768
00197.png,612.3708373524219
00198.png,476.47758139155394
00199.png,691.5003525051502
00200.png,683.8631806170976
00201.png,681.0932990147073
00202.png,559.7544128011813
00203.png,576.2285473700995
00204.png,477.6551808637173
00205.png,682.9348029077858
00206.png,492.5788685959712
00207.png,537.5914642988585
00208.png,704.9729019447493
00209.png,588.4223348897112
00210.png,716.6497933314964
00211.png,621.5794528586039
00212.png,522.4939113607254
00213.png,624.2976373623529
00214.png,489.1778284459136
00215.png,509.0693065582662
00216.png,584.5333999454378
00217.png,500.726919694183
00218.png,501.3469510525196
00219.png,524.0013813438477
00220.png,908.4574221781224
00221.png,610.4749524815061
00222.png,828.7927626565763
00223.png,566.5341869841159
00224.png,1033.6793357344109
00225.png,687.1558185837093
00226.png,541.2799055883208
00227.png,506.2185596543506
00228.png,619.2609335207754
00229.png,793.3375581350243
00230.png,655.1572445103509
00231.png,594.1683611477065
00232.png,514.2979440800075
00233.png,684.7968706793721
00234.png,487.330579128049
00235.png,685.736075808649
