filenames,energy
00000.png,753.7006045013211
00001.png,660.6711696160114
00002.png,563.7320920260291
00003.png,918.0160063525664
00004.png,531.7136203641453
00005.png,982.182001322889
00006.png,770.834665282855
00007.png,590.3895140565528
00008.png,752.2979451397341
00009.png,956.2226358166506
00010.png,573.2019363875711
00011.png,558.2969246271169
00012.png,583.1346691115048
00013.png,796.8318870235673
00014.png,534.2551870518923
00015.png,523.3694406163556
00016.png,656.0647071302346
00017.png,607.75261050932
00018.png,543.4558163913987
00019.png,929.0830470286942
00020.png,524.7996434573091
00021.png,746.1251600827275
00022.png,625.3916042183318
00023.png,870.3950730015482
00024.png,612.7520372527124
00025.png,655.0233328541647
00026.png,730.5476270109689
00027.png,539.7052260648975
00028.png,911.720777259974
00029.png,783.2352638511578
00030.png,601.3329171792352
00031.png,652.9637682991063
00032.png,1002.8728191609476
00033.png,691.1529022456659
00034.png,909.676587673934
00035.png,637.7851296384484
00036.png,561.9108681967203
00037.png,801.6615272209984
00038.png,626.2467725096193
00039.png,557.1757599224229
00040.png,662.4853842067866
00041.png,662.1205751243981
00042.png,958.903966453961
00043.png,647.9437803621706
00044.png,667.3210942265516
00045.png,530.943011038213
00046.png,755.8277004602638
00047.png,621.1764946646238
00048.png,806.6521770971533
00049.png,703.6486974298252
00050.png,523.1923013810668
00051.png,568.092877246108
00052.png,574.8408223585312
00053.png,541.9868662136541
00054.png,515.119212901871
00055.png,617.0552007756617
00056.png,682.1962522957418
00057.png,676.348408895109
00058.png,555.6130790771297
00059.png,563.2758951365493
00060.png,613.2850558742896
00061.png,681.3418639616921
00062.png,543.6667055214175
00063.png,541.1533331717792
00064.png,878.4796716745423
00065.png,617.3272312075266
00066.png,622.5706123637387
00067.png,768.4815322266509
00068.png,602.6037585754289
00069.png,532.4896352574341
00070.png,516.5694967761885
00071.png,666.18937222611
00072.png,1014.7729434131076
00073.png,734.979526351003
00074.png,530.3686265969677
00075.png,782.3733889719292
00076.png,601.5865901930296
00077.png,664.6953548880091
00078.png,553.395460992914
00079.png,652.2839826536167
00080.png,549.2342604078538
00081.png,527.7298067105366
00082.png,523.0155577639516
00083.png,520.922981427343
00084.png,798.7449214026332
