filenames,energy
00000.png,786.4768206118528
00001.png,517.810618054747
00002.png,535.9285585530135
00003.png,700.2550892032427
00004.png,824.4458486317732
00005.png,508.40025499521016
00006.png,528.3742051579862
00007.png,607.5818356639791
00008.png,495.0631705243351
00009.png,801.5542030392164
00010.png,759.8939824801541
00011.png,771.4961716417738
00012.png,499.4685316917099
00013.png,698.596808892185
00014.png,678.7015809539113
00015.png,692.0320770999392
00016.png,895.3420731773058
00017.png,924.6221208507318
00018.png,640.4931767265309
00019.png,589.7943818436361
00020.png,489.1545757893832
00021.png,713.8528360289565
00022.png,491.2044774251426
00023.png,593.9423581293522
00024.png,685.5493698328903
00025.png,589.4492046516634
00026.png,654.927877285814
00027.png,778.2067106036009
00028.png,653.1979666664938
00029.png,583.9308667204675
00030.png,675.0677740198787
00031.png,727.3298049146572
00032.png,738.8243450369664
00033.png,706.9728212679545
00034.png,526.7030201253651
00035.png,642.9778838042405
00036.png,619.1367362903388
00037.png,487.9020217982074
00038.png,579.4461913133318
00039.png,557.8418190308448
00040.png,604.4026479107931
00041.png,966.4162028829942
00042.png,627.4004471180658
00043.png,568.7033269599382
00044.png,558.1943266953847
00045.png,600.5466618002636
00046.png,833.3674869873618
00047.png,1005.9335539849664
00048.png,610.4300878186211
00049.png,555.7244885011644
00050.png,713.4173761625482
00051.png,589.1040938069383
00052.png,780.0805427259073
00053.png,497.7435354025552
00054.png,742.3240185732622
00055.png,629.3256177474138
00056.png,753.8281553735969
00057.png,519.6395391716729
00058.png,529.3864541902009
00059.png,769.7075880391135
00060.png,561.3602672985508
00061.png,558.8988150231049
00062.png,787.7861847456472
00063.png,515.4465497351332
00064.png,525.0536496262839
00065.png,781.3408555612327
00066.png,507.6518487921828
00067.png,702.3391424121583
00068.png,537.3277015907393
00069.png,512.34363038049
00070.png,646.3399710004552
00071.png,740.315365601107
00072.png,712.548748572521
00073.png,667.7023096361245
00074.png,720.0365877982713
00075.png,611.5043196028053
00076.png,588.0689900793847
00077.png,679.9099582310052
00078.png,1017.4984663589388
00079.png,684.339652427375
00080.png,756.0086446432172
00081.png,545.8034092257702
00082.png,527.0355863440402
00083.png,638.4477370924891
00084.png,615.4757329910616
00085.png,681.9229753184068
00086.png,674.2573295013526
00087.png,564.5148865677124
00088.png,698.183418679061
00089.png,751.1422543045858
00090.png,506.9167692781301
00091.png,507.8998398758112
00092.png,620.9878119526286
00093.png,543.3223117806951
00094.png,551.1237457887852
00095.png,751.6759528954453
00096.png,873.8918723680473
00097.png,927.184654183911
00098.png,985.1791828833066
00099.png,724.1066146544384
00100.png,504.1074007378165
00101.png,570.7904803519259
00102.png,657.0899664434775
00103.png,504.7904228515509
00104.png,663.9356485560863
00105.png,571.137894422189
00106.png,662.6653185146454
00107.png,548.6414036945695
00108.png,586.6893452455665
00109.png,770.3018526208614
00110.png,524.726626147252
00111.png,579.7913419568596
00112.png,591.5212560401899
00113.png,663.0895594034137
00114.png,487.6299637769307
00115.png,512.070338926966
00116.png,491.9698955991996
00117.png,489.7270250856874
00118.png,546.8675716035643
00119.png,491.815310401652
00120.png,739.8169005510617
00121.png,574.9523149092493
00122.png,521.5131972013401
00123.png,634.8233745802268
00124.png,498.8831347844287
00125.png,540.1409592734497
00126.png,688.7828940080647
00127.png,708.2493386466542
00128.png,687.1645280914681
00129.png,679.5072615232725
00130.png,723.650415394824
00131.png,747.4540339665601
00132.png,590.1396421062936
00133.png,929.7840494050718
00134.png,599.1512193593276
00135.png,633.6313100821517
00136.png,501.4990561527249
00137.png,601.2456421320044
00138.png,487.4947573495692
00139.png,581.5168047004559
00140.png,732.5074265782054
00141.png,648.8944759589535
00142.png,487.36008594881184
00143.png,683.5337904307088
00144.png,498.3082371947021
00145.png,697.3579877926582
00146.png,828.8335273346552
00147.png,551.4781194480954
